date,service_name,cpu,recieved_bytes,transmitted_bytes
1601559000000000000,srv3,1.636896e-01,5.184854e+05,8.660416e+05
1601559300000000000,srv3,1.635331e-01,5.138231e+05,8.752515e+05
1601559600000000000,srv3,1.630391e-01,5.113154e+05,8.542631e+05
1601559900000000000,srv3,1.636223e-01,5.134513e+05,8.686497e+05
1601560200000000000,srv3,1.645659e-01,5.069802e+05,8.718694e+05
1601560500000000000,srv3,1.634342e-01,5.182222e+05,8.707141e+05
1601560800000000000,srv3,1.650146e-01,4.984288e+05,8.419878e+05
1601561100000000000,srv3,1.645168e-01,5.128459e+05,8.773677e+05
1601561400000000000,srv3,1.643558e-01,5.094189e+05,8.500159e+05
1601561700000000000,srv3,1.598092e-01,5.038955e+05,8.592569e+05
1601562000000000000,srv3,1.606779e-01,5.015483e+05,8.410865e+05
1601562300000000000,srv3,1.592288e-01,5.066152e+05,8.563335e+05
1601562600000000000,srv3,1.602409e-01,4.947286e+05,8.455432e+05
1601562900000000000,srv3,1.566958e-01,4.951262e+05,8.361376e+05
1601563200000000000,srv3,1.585639e-01,4.941863e+05,8.455045e+05
1601563500000000000,srv3,1.551336e-01,4.971032e+05,8.348036e+05
1601563800000000000,srv3,1.559752e-01,4.959909e+05,8.373573e+05
1601564100000000000,srv3,1.552292e-01,4.868684e+05,8.306657e+05
1601564400000000000,srv3,1.564126e-01,4.914194e+05,8.235988e+05
1601564700000000000,srv3,1.577140e-01,4.840427e+05,8.299357e+05
1601565000000000000,srv3,1.537571e-01,4.855608e+05,8.258556e+05
1601565300000000000,srv3,1.562219e-01,4.938961e+05,8.368305e+05
1601565600000000000,srv3,1.561146e-01,4.824386e+05,8.196645e+05
1601565900000000000,srv3,1.563275e-01,4.987219e+05,8.536577e+05
1601566200000000000,srv3,1.562180e-01,4.878276e+05,8.025403e+05
1601566500000000000,srv3,1.528603e-01,4.821807e+05,8.367861e+05
1601566800000000000,srv3,1.547379e-01,4.872322e+05,8.208443e+05
1601567100000000000,srv3,1.537147e-01,4.760664e+05,8.136443e+05
1601567400000000000,srv3,1.538463e-01,4.811040e+05,8.252573e+05
1601567700000000000,srv3,1.538155e-01,4.862004e+05,8.158741e+05
1601568000000000000,srv3,1.554260e-01,4.798337e+05,8.244592e+05
1601568300000000000,srv3,1.515507e-01,4.831182e+05,8.292732e+05
1601568600000000000,srv3,1.518568e-01,4.856743e+05,8.237561e+05
1601568900000000000,srv3,1.548190e-01,4.819448e+05,8.204436e+05
1601569200000000000,srv3,1.524739e-01,4.858187e+05,8.202503e+05
1601569500000000000,srv3,1.553024e-01,4.788206e+05,8.159412e+05
1601569800000000000,srv3,1.554213e-01,4.925512e+05,8.476488e+05
1601570100000000000,srv3,1.531757e-01,4.831236e+05,8.163816e+05
1601570400000000000,srv3,1.527620e-01,4.728562e+05,8.160791e+05
1601570700000000000,srv3,1.541759e-01,4.839928e+05,8.123556e+05
1601571000000000000,srv3,1.547378e-01,4.839218e+05,8.284965e+05
1601571300000000000,srv3,1.554674e-01,4.834269e+05,8.260673e+05
1601571600000000000,srv3,1.548193e-01,4.880287e+05,8.246748e+05
1601571900000000000,srv3,1.545530e-01,4.766064e+05,8.172819e+05
1601572200000000000,srv3,1.530939e-01,4.871230e+05,8.177579e+05
1601572500000000000,srv3,1.522101e-01,4.784217e+05,8.217596e+05
1601572800000000000,srv3,1.530284e-01,4.851089e+05,8.285984e+05
1601573100000000000,srv3,1.499440e-01,4.738180e+05,8.035916e+05
1601573400000000000,srv3,1.529891e-01,4.984830e+05,8.376310e+05
1601573700000000000,srv3,1.524006e-01,4.846843e+05,8.283357e+05
1601574000000000000,srv3,1.519939e-01,4.845818e+05,8.194911e+05
1601574300000000000,srv3,1.520578e-01,4.843268e+05,8.212447e+05
1601574600000000000,srv3,1.515288e-01,4.823942e+05,8.150457e+05
1601574900000000000,srv3,1.508005e-01,4.777200e+05,8.166413e+05
1601575200000000000,srv3,1.504320e-01,4.788627e+05,8.183935e+05
1601575500000000000,srv3,1.484832e-01,4.705146e+05,8.002987e+05
1601575800000000000,srv3,1.469548e-01,4.780426e+05,8.130410e+05
1601576100000000000,srv3,1.502301e-01,4.730843e+05,8.065628e+05
1601576400000000000,srv3,1.449237e-01,4.665018e+05,7.983797e+05
1601576700000000000,srv3,1.466569e-01,4.667989e+05,7.785535e+05
1601577000000000000,srv3,1.474270e-01,4.661376e+05,8.048625e+05
1601577300000000000,srv3,1.444438e-01,4.660887e+05,8.002741e+05
1601577600000000000,srv3,1.431600e-01,4.606370e+05,7.790247e+05
1601577900000000000,srv3,1.428820e-01,4.560986e+05,7.823714e+05
1601578200000000000,srv3,1.438542e-01,4.564303e+05,7.655409e+05
1601578500000000000,srv3,1.423189e-01,4.548955e+05,7.898404e+05
1601578800000000000,srv3,1.397509e-01,4.562216e+05,7.710682e+05
1601579100000000000,srv3,1.440752e-01,4.451669e+05,7.622170e+05
1601579400000000000,srv3,1.404984e-01,4.494711e+05,7.667712e+05
1601579700000000000,srv3,1.389864e-01,4.414976e+05,7.598176e+05
1601580000000000000,srv3,1.362663e-01,4.318028e+05,7.321297e+05
1601580300000000000,srv3,1.349561e-01,4.364374e+05,7.415291e+05
1601580600000000000,srv3,1.347733e-01,4.289684e+05,7.216188e+05
1601580900000000000,srv3,1.324815e-01,4.173465e+05,7.232347e+05
1601581200000000000,srv3,1.313174e-01,4.186647e+05,7.089104e+05
1601581500000000000,srv3,1.278502e-01,4.043924e+05,6.977162e+05
1601581800000000000,srv3,1.264329e-01,4.035729e+05,6.847799e+05
1601582100000000000,srv3,1.278531e-01,3.999837e+05,6.970214e+05
1601582400000000000,srv3,1.223052e-01,3.947311e+05,6.739506e+05
1601582700000000000,srv3,1.222267e-01,3.793737e+05,6.604013e+05
1601583000000000000,srv3,1.211479e-01,3.853308e+05,6.511981e+05
1601583300000000000,srv3,1.188811e-01,3.712496e+05,6.460286e+05
1601583600000000000,srv3,1.167704e-01,3.739506e+05,6.390052e+05
1601583900000000000,srv3,1.139088e-01,3.583276e+05,6.253992e+05
1601584200000000000,srv3,1.129901e-01,3.602914e+05,6.176722e+05
1601584500000000000,srv3,1.099835e-01,3.467107e+05,5.912196e+05
1601584800000000000,srv3,1.086625e-01,3.352475e+05,5.897907e+05
1601585100000000000,srv3,1.049137e-01,3.344634e+05,5.773412e+05
1601585400000000000,srv3,1.017273e-01,3.223064e+05,5.615531e+05
1601585700000000000,srv3,1.015157e-01,3.167929e+05,5.487029e+05
1601586000000000000,srv3,9.843870e-02,3.143381e+05,5.515700e+05
1601586300000000000,srv3,9.663545e-02,2.993875e+05,5.210021e+05
1601586600000000000,srv3,9.498568e-02,2.938488e+05,5.198923e+05
1601586900000000000,srv3,9.144045e-02,2.960841e+05,5.149998e+05
1601587200000000000,srv3,9.032336e-02,2.794954e+05,4.887194e+05
1601587500000000000,srv3,8.751455e-02,2.791619e+05,4.875652e+05
1601587800000000000,srv3,8.516744e-02,2.691249e+05,4.643390e+05
1601588100000000000,srv3,8.338673e-02,2.536279e+05,4.503552e+05
1601588400000000000,srv3,8.134532e-02,2.503766e+05,4.490873e+05
1601588700000000000,srv3,7.889916e-02,2.493054e+05,4.300680e+05
1601589000000000000,srv3,7.610184e-02,2.337481e+05,4.173273e+05
1601589300000000000,srv3,7.315829e-02,2.292967e+05,4.141928e+05
1601589600000000000,srv3,7.169607e-02,2.168451e+05,3.877330e+05
1601589900000000000,srv3,6.899458e-02,2.163758e+05,3.756972e+05
1601590200000000000,srv3,6.599951e-02,2.030105e+05,3.633399e+05
1601590500000000000,srv3,6.409211e-02,1.994863e+05,3.397587e+05
1601590800000000000,srv3,6.168003e-02,1.882702e+05,3.328438e+05
1601591100000000000,srv3,5.854981e-02,1.874028e+05,3.192891e+05
1601591400000000000,srv3,5.695747e-02,1.703706e+05,3.013783e+05
1601591700000000000,srv3,5.462280e-02,1.677552e+05,2.970252e+05
1601592000000000000,srv3,5.204183e-02,1.612936e+05,2.751863e+05
1601592300000000000,srv3,5.048072e-02,1.516145e+05,2.667071e+05
1601592600000000000,srv3,4.759877e-02,1.431677e+05,2.535177e+05
1601592900000000000,srv3,4.690495e-02,1.419624e+05,2.502237e+05
1601593200000000000,srv3,4.443895e-02,1.321411e+05,2.342750e+05
1601593500000000000,srv3,4.204772e-02,1.252853e+05,2.238921e+05
1601593800000000000,srv3,4.008212e-02,1.180306e+05,2.093896e+05
1601594100000000000,srv3,3.893764e-02,1.147677e+05,2.029417e+05
1601594400000000000,srv3,3.651879e-02,1.091274e+05,1.926841e+05
1601594700000000000,srv3,3.524506e-02,1.055040e+05,1.874649e+05
1601595000000000000,srv3,3.386537e-02,9.957743e+04,1.749906e+05
1601595300000000000,srv3,3.320455e-02,9.664863e+04,1.710933e+05
1601595600000000000,srv3,3.118404e-02,9.173921e+04,1.637259e+05
1601595900000000000,srv3,3.033479e-02,8.887850e+04,1.580478e+05
1601596200000000000,srv3,2.929188e-02,8.615271e+04,1.511269e+05
1601596500000000000,srv3,2.813005e-02,8.360713e+04,1.455006e+05
1601596800000000000,srv3,2.677906e-02,8.532866e+04,1.393239e+05
1601597100000000000,srv3,2.746536e-02,7.847311e+04,1.395437e+05
1601597400000000000,srv3,2.573115e-02,7.502562e+04,1.331844e+05
1601597700000000000,srv3,2.481298e-02,7.160930e+04,1.270292e+05
1601598000000000000,srv3,2.349057e-02,6.920627e+04,1.218755e+05
1601598300000000000,srv3,2.304490e-02,6.718291e+04,1.173433e+05
1601598600000000000,srv3,2.222610e-02,6.525836e+04,1.147149e+05
1601598900000000000,srv3,2.128111e-02,6.071748e+04,1.076926e+05
1601599200000000000,srv3,2.060509e-02,5.888299e+04,1.053811e+05
1601599500000000000,srv3,1.985172e-02,5.774392e+04,1.013984e+05
1601599800000000000,srv3,1.953191e-02,5.601288e+04,9.887031e+04
1601600100000000000,srv3,1.883302e-02,5.502333e+04,9.600554e+04
1601600400000000000,srv3,1.927778e-02,5.467474e+04,9.581901e+04
1601600700000000000,srv3,1.879006e-02,5.417560e+04,9.555871e+04
1601601000000000000,srv3,1.808950e-02,5.108443e+04,9.144550e+04
1601601300000000000,srv3,1.780222e-02,5.040367e+04,8.969732e+04
1601601600000000000,srv3,1.780628e-02,5.251953e+04,8.942296e+04
1601601900000000000,srv3,1.750793e-02,5.561856e+04,8.868355e+04
1601602200000000000,srv3,1.737567e-02,5.024286e+04,8.693640e+04
1601602500000000000,srv3,1.735165e-02,4.910258e+04,8.650508e+04
1601602800000000000,srv3,1.711717e-02,4.769988e+04,8.553616e+04
1601603100000000000,srv3,1.746909e-02,4.920174e+04,8.740946e+04
1601603400000000000,srv3,1.734136e-02,4.971969e+04,8.827544e+04
1601603700000000000,srv3,1.751517e-02,5.001185e+04,8.670043e+04
1601604000000000000,srv3,1.811893e-02,5.207657e+04,9.090391e+04
1601604300000000000,srv3,1.800412e-02,5.136265e+04,9.057998e+04
1601604600000000000,srv3,1.833558e-02,5.118365e+04,9.169065e+04
1601604900000000000,srv3,1.830091e-02,5.076386e+04,9.033560e+04
1601605200000000000,srv3,1.833371e-02,5.253107e+04,9.182079e+04
1601605500000000000,srv3,1.864461e-02,5.360095e+04,9.267140e+04
1601605800000000000,srv3,1.883514e-02,5.285573e+04,9.288290e+04
1601606100000000000,srv3,1.890398e-02,5.496439e+04,9.750180e+04
1601606400000000000,srv3,1.911523e-02,5.331437e+04,9.516856e+04
1601606700000000000,srv3,1.921346e-02,5.344232e+04,9.489805e+04
1601607000000000000,srv3,1.924339e-02,5.519637e+04,9.894273e+04
1601607300000000000,srv3,2.044267e-02,5.982064e+04,1.017729e+05
1601607600000000000,srv3,2.060450e-02,6.494700e+04,1.039979e+05
1601607900000000000,srv3,2.130413e-02,6.103730e+04,1.069534e+05
1601608200000000000,srv3,2.125376e-02,6.053685e+04,1.083494e+05
1601608500000000000,srv3,2.184724e-02,6.294721e+04,1.114511e+05
1601608800000000000,srv3,2.237294e-02,6.438241e+04,1.141807e+05
1601609100000000000,srv3,2.274864e-02,6.629037e+04,1.150940e+05
1601609400000000000,srv3,2.278253e-02,6.598058e+04,1.159180e+05
1601609700000000000,srv3,2.345203e-02,6.789425e+04,1.198175e+05
1601610000000000000,srv3,2.443080e-02,6.905624e+04,1.226854e+05
1601610300000000000,srv3,2.451951e-02,7.068619e+04,1.261129e+05
1601610600000000000,srv3,2.548822e-02,7.348481e+04,1.291922e+05
1601610900000000000,srv3,2.551654e-02,7.439947e+04,1.296249e+05
1601611200000000000,srv3,2.671627e-02,7.795751e+04,1.371368e+05
1601611500000000000,srv3,2.808253e-02,8.175704e+04,1.444759e+05
1601611800000000000,srv3,2.857480e-02,8.249462e+04,1.460255e+05
1601612100000000000,srv3,2.926162e-02,8.464821e+04,1.500832e+05
1601612400000000000,srv3,3.032121e-02,8.845858e+04,1.555402e+05
1601612700000000000,srv3,3.116981e-02,9.107547e+04,1.607166e+05
1601613000000000000,srv3,3.091082e-02,9.728049e+04,1.594813e+05
1601613300000000000,srv3,3.229560e-02,9.411653e+04,1.665578e+05
1601613600000000000,srv3,3.249048e-02,9.494413e+04,1.683994e+05
1601613900000000000,srv3,3.362547e-02,9.635770e+04,1.712368e+05
1601614200000000000,srv3,3.405778e-02,1.011955e+05,1.793819e+05
